source_apartment_name,target_apartment_name,distance_meters,distance_km
한라비발디스튜디오193,두산위브(1362),64.76315582,0.06
한라아파트,이튼타워리버2차,79.11363643,0.08
한라타운아파트,신화아트벨리1차,113.99781025,0.11
한림,새롬(1164-14),99.30118697,0.10
한림101동,성산동성,56.66327519,0.06
한림타운,향교,113.39132565,0.11
한마을,개봉동상우,194.05318999,0.19
한마음(796-72),성산,18.32771673,0.02
한명딩크,명남뉴(32-3),110.60757677,0.11
한미(286-1),방화동동부센트레빌(875번지),98.22821277,0.10
한백e,팔라이스아파트먼트(915-8),19.21603683,0.02
한백e타운(46-219),(46-220),15.17489607,0.02
한백고은,한백힐,155.94578783,0.16
한백아파트,승윤노블리안,35.58580307,0.04
한백힐,그랑프리,94.39577215,0.09
한보1,마천대성,179.94006713,0.18
한보구암마을,가양1차보람더하임,114.37149441,0.11
한보미도맨션1,한보미도맨션2,0,0.00
한보미도맨션2,한보미도맨션1,0,0.00
한빛골드빌1차,골드빌4차,27.12485526,0.03
한빛무궁화101동,시흥동월드메르디앙,97.80589261,0.10
한빛웰리스,롯데캐슬골드,143.55562656,0.14
한사랑2삼성,삼성한사랑1,69.48055945,0.07
한서3차,상산노블레스빌,24.19677036,0.02
한성,오로라빌,61.98696117,0.06
한성1,성아1,54.28487499,0.05
한성나이스빌,현대홈타운스위트103,93.07279843,0.09
한성산장,명남아파트,61.73381678,0.06
한성아파트,보라매파크빌,130.87409095,0.13
한솔,선유도삼성홈타운,111.42648116,0.11
한솔e(A동),한솔e(B동),21.84232961,0.02
한솔e(B동),한솔e(A동),21.84232961,0.02
한솔로이젠트,도곡스타클래스,112.16401798,0.11
한솔리베르,현대강변,113.68195156,0.11
한솔마을,푸른마을아파트101동~111동,336.98999435,0.34
한솔브리즈,강동큐브(2차),68.35513889,0.07
한솔솔파크,둔촌푸르지오,138.88340873,0.14
한솔스위트벨리,까치산(101동),52.58370921,0.05
한솔아크로,뉴타운B동,49.24453996,0.05
한솔아트빌라,힐탑아파트4차(894-5),194.28746816,0.19
한솔아파트,선화아파트,63.1326161,0.06
한솔애리즈(438-56),한솔애리즈501동,22.60662441,0.02
한솔애리즈1,운암화인빌,76.32473499,0.08
한솔애리즈202동,한솔애리즈2차,32.19835568,0.03
한솔애리즈2차,한솔애리즈202동,32.19835568,0.03
한솔애리즈3차,태천,29.51679499,0.03
한솔애리즈501동,한솔애리즈(438-56),22.60662441,0.02
한솔애리즈601동,늘조은,57.82082219,0.06
한솔캐스빌,신일라이프,107.05415016,0.11
한솔힐스빌,화계맨숀,616.90271174,0.62
한숲마을대림,삼도,142.74882185,0.14
한스빌(836),역삼카이스아파트,91.15772433,0.09
한스타워,하나세인스톤3차,29.04993285,0.03
한승미메이드,햄프턴코트,46.51549459,0.05
한신,신현대,292.12282756,0.29
한신(792-29),미도빌라B동,17.07377821,0.02
한신(개포),우성사원5,154.71858608,0.15
한신1,한신2,0,0.00
한신15차,아크로리버파크,201.25094792,0.20
한신1차,한신2차,154.90777939,0.15
한신2,한신1,0,0.00
한신2차,한신1차,154.90777939,0.15
한신3차,래미안퍼스티지,223.00694381,0.22
한신4차,수락한신,125.26097197,0.13
한신APT,신창,191.96856095,0.19
한신공영,유원문래,76.18670815,0.08
한신그린,메이플라워,74.22455415,0.07
한신동성,삼익선경,153.90687949,0.15
한신로얄,신반포26,66.19738078,0.07
한신무학,드림,114.88939621,0.11
한신베네스트아파트,임탑-A,22.93090739,0.02
한신상가,에이아이디차관주택,351.83396843,0.35
한신서래,팔라디오,95.41258827,0.10
한신아파트,홍파,221.26007614,0.22
한신아파트상가동유치원동(102~102),한신아파트상가동유치원동(103~109),0,0.00
한신아파트상가동유치원동(103~109),한신아파트상가동유치원동(102~102),0,0.00
한신엠비씨,한라비발디,93.66948671,0.09
한신오페라하우스,한신오페라하우스2차,46.19379668,0.05
한신오페라하우스2차,청담3차이-편한세상(301동),43.23276828,0.04
한신월드,현대2(4차),112.11616577,0.11
한신잠실코아,잠실아이스페이스,108.82485864,0.11
한신진일빌라트,CJ빌리지,39.62834438,0.04
한신타운,잠원현대훼밀리,122.60440273,0.12
한신타워,킴스빌리지,45.28682463,0.05
한신트리플,설록,68.5289669,0.07
한신플러스A,한진(609-1),113.25499334,0.11
한신플러스B,한신플러스C,116.67083263,0.12
한신플러스C,한신플러스B,116.67083263,0.12
한신플러스타운,오류동금호어울림,165.35007551,0.17
한신한강,강변청구3,123.72127598,0.12
한신휴1차,한신휴2차,84.91390454,0.08
한신휴2차,한신휴1차,84.91390454,0.08
한신휴플러스,건영(103동-106동),159.6162113,0.16
한신휴플러스(1280-0),한신휴플러스(1280-1),112.97179356,0.11
한신휴플러스(1280-1),경성B,31.9024704,0.03
한신휴플러스그린파크,래미안크레시티,268.7827367,0.27
한아(987-21),설악솔내음,237.81471253,0.24
한아102(994-73),세심아파트,124.02603925,0.12
한아름,반도하우드,132.44102828,0.13
한아마인드,독산현대,93.73874106,0.09
한아프라임101동,독산동한양수자인,247.59475659,0.25
한양,광진하우스토리한강,190.96552559,0.19
한양1,브라운스톤쌍문,205.02666966,0.21
한양1차(영동한양),한양3,140.35319157,0.14
한양2,한양8(81동한개동),112.53503395,0.11
한양3,한양1차(영동한양),140.35319157,0.14
한양4,현대8차(성수현대:91~95동),130.5601724,0.13
한양5,한양8(81동한개동),117.5347482,0.12
한양6,한양4,143.031896,0.14
한양7,한양5,176.97436028,0.18
한양8(81동한개동),한양2,112.53503395,0.11
한양I-Class,DUO302,58.12250381,0.06
한양럭스,현대휴먼터치빌,252.62399145,0.25
한양립스,LIGA,31.7447717,0.03
한양빌라트,삼성빌라트,65.07895591,0.07
한양수자인,서원,71.84410015,0.07
한양수자인어반게이트,이움빌라,73.45037584,0.07
한양아이클래스,동대문푸르지오시티(도시형생활주택),122.2643319,0.12
한양아트빌(77-3),임탑(364)101동,104.81340139,0.10
한양아파트,2차한양아파트,195.95526151,0.20
한양팰리스,세연파크뷰,149.6434627,0.15
한영(101),한영(103),37.20124585,0.04
한영(103),한영(104),17.24448064,0.02
한영(104),한영(103),17.24448064,0.02
한영드림,건원베스트원,180.94550189,0.18
한오,방화동2차태승훼미리,48.23183645,0.05
한우리(101동),한우리아파트,23.16840195,0.02
한우리아파트,한우리(101동),23.16840195,0.02
한울네세창,청광,183.16798285,0.18
한울뉴타운,선결,70.06285442,0.07
한울앤하우스,청솔파인힐(736-0),47.59962552,0.05
한인트윈빌,파크빌,101.64755018,0.10
한일,상진지오밸리나동,20.16889782,0.02
한일(424-1),신일해피트리3차(568),49.62681241,0.05
한일1,한일2,91.81360644,0.09
한일2,장은하이빌,67.29840095,0.07
한일노벨리아,답십리한화,60.87949865,0.06
한일써너스빌,상봉듀오트리스,100.80837561,0.10
한일써너스빌리젠시1단지(101동),더하이어,78.2493767,0.08
한일써너스빌리젠시2단지,한일써너스빌리젠시1단지(101동),89.98659885,0.09
한일유앤아이,현대로얄,113.11646529,0.11
한일유앤아이2차,남현동한일유앤아이,103.01429965,0.10
한일퍼스트빌(415-37),초롱타운,344.40277532,0.34
한일휴니스빌,남광아파트,89.17881683,0.09
한전우성1,동서울오네뜨,94.32455176,0.09
한주에코,수정빌라트(56-45),32.60153434,0.03
한진,제일아파트,195.39913107,0.20
한진(609-1),한신플러스A,113.25499334,0.11
한진로즈힐,쌍용,148.69389487,0.15
한진리버타운,흑석동양아파트,172.29240477,0.17
한진아파트,하늘공원(101동),124.89285298,0.12
한진타운,강변건영아파트,84.46087378,0.08
한진한화그랑빌,건양노블레스빌,195.83051198,0.20
한진해모로,금호어울림(580),95.75644424,0.10
한창늘푸른,중앙하이츠(5지역),129.49525573,0.13
한티(933-35),세연파크뷰,156.5169125,0.16
한화꿈에그린,한강극동,230.39869851,0.23
한화꿈에그린2차,논현동한화꿈에그린,100.10681395,0.10
한화꿈에그린TheFIRST,신일,76.51036433,0.08
한화성원아파트,벽산아파트1,112.13800831,0.11
한화오벨리스크,고려,91.09271429,0.09
한화진넥스빌,진넥스빌2,32.36242279,0.03
한효,고척월드메르디앙,226.52410534,0.23
함성드림빌,신부파스카4차,43.28399386,0.04
함성백합,대성1,42.39766718,0.04
함성월드빌2차,삼우월드,33.81880821,0.03
함성월드빌3차301동,미원1,44.70115909,0.04
함성참좋은,신세계드림빌,45.34963867,0.05
해가든,흑석한강센트레빌,296.96346617,0.30
해가든(454-1),파크뷰진도맨션,97.82178379,0.10
해담채3,성호메이플라워멤버스빌,33.69257949,0.03
해동아파트A동(134-5),해동아파트B동(134-22),18.81100274,0.02
해동아파트B동(134-22),해동아파트A동(134-5),18.81100274,0.02
해동훼미리,우정아파트,203.65646667,0.20
해모로,서강오벨리스크스위트,182.35454964,0.18
해모로아파트,현대(148-494),147.54030714,0.15
해밀,형인허브빌,120.46050869,0.12
해바라기,보라매삼성,123.32451673,0.12
해오름,현재트윈빌,76.55882091,0.08
해오름101동,더하이어,32.31802004,0.03
해오름102동,해오름101동,36.15057755,0.04
해오름2차,삼우하이뷰,49.05758422,0.05
해주,나산,57.85628539,0.06
해주드림빌,유일아트리움,174.17449284,0.17
해찬아파트,독산동아아파트,96.48776256,0.10
해청,해청파인빌,21.27119078,0.02
해청파인빌,해청,21.27119078,0.02
해태,이형원앙,57.19014298,0.06
해태골든팰리스,세심,97.90813865,0.10
해태드림타운,프라임팰리스,135.2597513,0.14
해태보라매타워,보라매롯데캐슬,69.89607943,0.07
해피그린(171-31),벽산베스트블루밍,69.97387621,0.07
해피존,성산동자담이움아파트,51.32929798,0.05
해피존2,월드컵아이파크(667),201.34248735,0.20
해피플러스1,송광(484-103),48.18952676,0.05
햄프턴코트,서초리젠,44.35760196,0.04
행남그랜드,후암,130.59611067,0.13
행당두산위브,서울숲행당푸르지오,186.60033802,0.19
행당브라운스톤,행당두산위브,253.80649643,0.25
행당한진타운,행당두산위브,224.66990083,0.22
행복드림,아트리움,50.79669222,0.05
행복자,롯데캐슬위너,102.04694631,0.10
행복한,충정솔레디움(102동),85.86394314,0.09
행복한세상,온누리,33.00137342,0.03
행운,수정럭스,79.12007319,0.08
향교,한림타운,113.39132565,0.11
헤렌어반,스테이72여의도,56.63036184,0.06
헤르만스테이트,삼성,69.46124641,0.07
현대,공성,86.81654303,0.09
"현대(1,2차)",조한,138.40300066,0.14
현대(148-494),훼밀리힐,45.59323252,0.05
현대(190-2),수유삼호,229.39946815,0.23
현대(2-4차),르네상스빌,344.19798169,0.34
현대(209),백운한비치Ⅱ,89.13585847,0.09
현대(220-2),신화아파트(200-4),245.17935616,0.25
현대(3차),진로유통조합대림,178.68848598,0.18
현대(5차),현대(60동),49.2228708,0.05
현대(60동),현대(5차),49.2228708,0.05
현대(62-5),브리앙뜨,32.0599651,0.03
현대(6차),가락3차쌍용스윗닷홈(103동),56.95050979,0.06
현대(고덕),명일우성,159.30797027,0.16
현대(고려)아파트,새울센스빌아파트,39.20101059,0.04
현대(관악),상도동삼호아파트,116.08522862,0.12
현대(명일),삼익가든,174.53557815,0.17
현대(힐탑),서원힐탑,33.39227288,0.03
현대1,프라자,153.12507959,0.15
현대1(4차),현대2(4차),103.50023771,0.10
"현대10차(201,202동)","현대14차(203,204,205,206동)",107.32378464,0.11
현대13차(208~211동),"현대14차(203,204,205,206동)",114.61678758,0.11
현대13차폴라트리움,강변아파트,91.40929919,0.09
"현대14차(203,204,205,206동)",현대3차(61~64동),101.28292063,0.10
현대1차,현대2차,102.29066457,0.10
"현대1차(12,13,21,22,31,32,33동)","현대2차(10,11,20,23,24,25동)",0,0.00
현대1차101동~106동,개포2차현대아파트(220),178.69613518,0.18
현대1차아파트,미랜드퀸아파트101동,146.76310219,0.15
현대2,유원제일,101.85997725,0.10
현대2(4차),현대1(4차),103.50023771,0.10
현대201동,상도현대,198.54269384,0.20
현대2차,현대1차,102.29066457,0.10
"현대2차(10,11,20,23,24,25동)","현대1차(12,13,21,22,31,32,33동)",0,0.00
현대3,자양동현대,105.34142312,0.11
현대3차,진주맨션,122.32704916,0.12
현대3차(61~64동),"현대14차(203,204,205,206동)",101.28292063,0.10
현대4,둔촌하이츠,127.35470852,0.13
현대4차,중앙하이츠(5지역),130.97381061,0.13
현대4차저층(51~56동),"현대5차(71,72동)",190.15434886,0.19
현대5,"현대8(801동,802동)",249.81222799,0.25
"현대5차(71,72동)","현대2차(10,11,20,23,24,25동)",129.51548874,0.13
"현대5차(71,72동)","현대1차(12,13,21,22,31,32,33동)",129.51548874,0.13
현대65동(대림아크로빌아파트),"현대6차(78~81,83,84,86,87동)",0,0.00
현대65동(대림아크로빌아파트),"현대7차(73~77,82,85동)",0,0.00
현대6차,문래현대5차,108.18759227,0.11
"현대6차(78~81,83,84,86,87동)",현대65동(대림아크로빌아파트),0,0.00
"현대6차(78~81,83,84,86,87동)","현대7차(73~77,82,85동)",0,0.00
현대7,대련,47.8353443,0.05
"현대7차(73~77,82,85동)",현대65동(대림아크로빌아파트),0,0.00
"현대7차(73~77,82,85동)","현대6차(78~81,83,84,86,87동)",0,0.00
"현대8(801동,802동)",현대8(803동),112.0410139,0.11
현대8(803동),"현대8(801동,802동)",112.0410139,0.11
현대8차(성수현대:91~95동),한양4,130.5601724,0.13
현대ESA2,동일하이빌,61.62659448,0.06
현대I-PARK,코지아뜨리에,254.41932565,0.25
현대강변,한솔리베르,113.68195156,0.11
현대그린,힐스테이트,167.31875671,0.17
현대그린1,한신엠비씨,136.39024996,0.14
현대그린빌,마천동금호타운1,214.83328583,0.21
현대까르띠에710,한화진넥스빌,91.84370297,0.09
현대동궁아파트,한신서래,178.46207491,0.18
현대뜨레비앙,운현신화타워,81.43770113,0.08
현대레이크빌1,호수임광,42.93325555,0.04
현대로얄,한일유앤아이,113.11646529,0.11
현대리노빌102동,현대리노빌103동,23.55325167,0.02
현대리노빌103동,현대리노빌102동,23.55325167,0.02
현대리버빌,워커힐리버빌,53.43055197,0.05
현대리버빌1지구,송파해모로아파트,184.03811158,0.18
현대리버빌2지구,토성현대,73.18725301,0.07
현대맨션(52-27),대림(수유),97.82213004,0.10
현대맨숀,이촌코오롱(B),86.36951226,0.09
현대멤피스,삼호1동~3동,109.69007905,0.11
현대백조,올림픽파크센트레빌,167.44290548,0.17
현대벤처빌,신촌삼익,284.90449001,0.28
현대비젼21,우성캐릭터빌,39.44341786,0.04
현대빌라(43-1),청담우방아파트,49.8954463,0.05
현대빌라(740-27),(740-25),12.83353775,0.01
현대빌라트,트라움하우스2,48.08539067,0.05
현대빌라트(643-23),기산빌라트,49.22802041,0.05
현대빌리지,래미안서초7차,59.99928661,0.06
현대상가,샤인빌(A동),102.05397628,0.10
현대상선,다원그린빌,74.85606187,0.07
현대서초3,월드메르디앙A,75.06287756,0.08
현대성우,삼성래미안트리베라2단지,150.80785965,0.15
현대성우아파트,탑스빌아파트,116.40015049,0.12
현대성우주상복합아파트,밀라텔쉐르빌,74.59459063,0.07
현대쉐르빌(302-33),인성,138.92610578,0.14
현대쉴러하우스,영진,167.82824974,0.17
현대슈퍼빌,더샵서초,146.40526504,0.15
현대썬앤빌601,가야써니빌(373-7),47.23737546,0.05
현대썬앤빌청계,클래식타워,53.54685088,0.05
현대아이파크,세원,155.11216205,0.16
현대아인빌,우찬,217.02915187,0.22
현대아트빌,임선웰빙아파트,57.20892315,0.06
현대아파트,서초아트빌,79.64046943,0.08
현대아파트101동,석탑아파트101동,74.7458303,0.07
현대아파트1동~3동,도곡2차IPARK,84.49177035,0.08
현대아파트3,우성8,130.76809046,0.13
현대안성타워,스카이빌2,34.58351337,0.03
현대연예인,주공1,157.63124972,0.16
현대예술아파트,마포아크로타워,231.77503669,0.23
현대오티움,힐데스하임빌라,67.99262253,0.07
현대오페라하우스,현대오페라하우스2차,61.18807766,0.06
