apartment_name,line_name,distance_meters,distance_km
신선,응암,263.74108435,0.26
신설동역대우아이빌1,신설동,442.42916582,0.44
신설동역대우아이빌1,신설동,442.42916582,0.44
신성,새절(신사),765.77721103,0.77
신성노바빌아파트,천호(풍납토성),581.04421721,0.58
신성둔촌미소지움1,중앙보훈병원,543.13613742,0.54
신성둔촌미소지움2,중앙보훈병원,493.65527649,0.49
신성리더스카운티,사평,528.28686048,0.53
신성미소시티,한남,294.27421553,0.29
신성미소지움,신정네거리,626.30799648,0.63
신성미소지움,신정네거리,626.30799648,0.63
신성미소지움3차아파트,신정네거리,1033.77372335,1.03
신성미소지움3차아파트,신정네거리,1033.77372335,1.03
신성미소지움아파트,화랑대(서울여대입구),633.35971812,0.63
신성새실마을101동,서울대입구(관악구청),380.16274266,0.38
신성새실마을101동,서울대입구(관악구청),380.16274266,0.38
신성새실마을103동,서울대입구(관악구청),433.67150008,0.43
신성새실마을103동,서울대입구(관악구청),433.67150008,0.43
신성수정,새절(신사),669.4765889,0.67
신성아파트101동,압구정,318.51036068,0.32
신성아파트101동,압구정,318.51036068,0.32
신성오크힐,쌍문,352.95716905,0.35
신성오크힐,쌍문,352.95716905,0.35
신성은하수,신도림,349.16421867,0.35
신세계,우장산,507.27357167,0.51
신세계(697-5),우장산,433.2885314,0.43
신세계2차,우장산,242.20309136,0.24
신세계3차101동,발산,493.76556664,0.49
신세계4차,발산,436.31781662,0.44
신세계5차,우장산,562.3801135,0.56
신세계드림빌,망원,250.12839036,0.25
신세계드림빌1,연신내,259.93953363,0.26
신세계드림빌2,연신내,265.82989854,0.27
신세계아파트1,우장산,207.91261806,0.21
신세계하이츠,신정(은행정),328.54532132,0.33
신세대빌라트,길동,513.28417382,0.51
신송타워,가양,670.71919311,0.67
신수동성원,대흥(서강대앞),406.05233648,0.41
신신(1차),버티고개,351.99292168,0.35
신신(2차),버티고개,373.67210582,0.37
신아,응암,409.76727625,0.41
신아굿모닝,응암,680.26663214,0.68
신아굿모닝(64-15),응암,607.27980267,0.61
신안,마곡나루,412.36542209,0.41
신안1,먹골,379.26955706,0.38
신안2,먹골,438.93018826,0.44
신안3,먹골,411.98937073,0.41
신안네트빌1단지,개화산,383.6890588,0.38
신안네트빌2단지,개화산,387.22759419,0.39
신안약수,신정네거리,601.36833166,0.60
신안약수,신정네거리,601.36833166,0.60
신안타워,대림(구로구청),611.94995484,0.61
신안파크,까치산,1775.68124612,1.78
신암가온,길동,202.66871038,0.20
신암밀리안아파트,한성백제,401.90852659,0.40
신양,당곡,612.28925968,0.61
신양지(가동),오류동,532.89333386,0.53
신양지(나동),오류동,525.38426524,0.53
신영,면목,168.56484292,0.17
신영체르니,양재(서초구청),804.70893594,0.80
신우,사가정,815.97046214,0.82
신우아파트,불광,438.96886094,0.44
신원,무악재,1383.46456213,1.38
신원,무악재,1383.46456213,1.38
신원2,쌍문,1078.34236207,1.08
신원2,쌍문,1078.34236207,1.08
신원메트로빌,서울대입구(관악구청),126.57645683,0.13
신원메트로빌,서울대입구(관악구청),126.57645683,0.13
신원빌라트,구의(광진구청),335.79263398,0.34
신원빌라트,구의(광진구청),335.79263398,0.34
신원센스빌,화곡,708.30004133,0.71
신원아침도시,방배,285.5921362,0.29
신원아침도시,방배,285.5921362,0.29
신원아침도시(1420),남부터미널(예술의전당),730.94935222,0.73
신원아침도시(1420),남부터미널(예술의전당),730.94935222,0.73
신원아침도시(1434),남부터미널(예술의전당),660.62060942,0.66
신원아침도시(1434),남부터미널(예술의전당),660.62060942,0.66
신원아파트,공릉(서울과학기술대),296.17590061,0.30
신원에벤에셀,쌍문,1125.73356446,1.13
신원에벤에셀,쌍문,1125.73356446,1.13
신원지벤스타2,홍제,1609.61082034,1.61
신원지벤스타2,홍제,1609.61082034,1.61
신원지벤스타3,홍제,1606.34730375,1.61
신원지벤스타3,홍제,1606.34730375,1.61
신원지벤스타5,홍제,1600.15633596,1.60
신원지벤스타5,홍제,1600.15633596,1.60
신원지벤스타6,홍제,1600.31439741,1.60
신원지벤스타6,홍제,1600.31439741,1.60
신원지벤스타7,홍제,1601.90034981,1.60
신원지벤스타7,홍제,1601.90034981,1.60
신원프라자,개봉,625.46228825,0.63
신월,까치산,1006.24092203,1.01
신월2차미소지움,신정네거리,697.18186863,0.70
신월2차미소지움,신정네거리,697.18186863,0.70
신월2차보람쉬움,까치산,1157.99178368,1.16
신월6차보람,까치산,1046.92678357,1.05
신월대림,신정네거리,817.30375992,0.82
신월대림,신정네거리,817.30375992,0.82
신월동금용,신정네거리,940.09564428,0.94
신월동금용,신정네거리,940.09564428,0.94
신월동로마파빌리온,신정네거리,1023.56545197,1.02
신월동로마파빌리온,신정네거리,1023.56545197,1.02
신월동방원,까치산,1122.78873468,1.12
신월보성,까치산,683.07021304,0.68
신월성원,까치산,1191.94695964,1.19
신월시영,신정네거리,1810.61030951,1.81
신월시영,신정네거리,1810.61030951,1.81
신월휘버스,신정네거리,597.56096159,0.60
신월휘버스,신정네거리,597.56096159,0.60
신이모닝빌,노원,653.65258147,0.65
신이문금호어울림,신이문,439.36960007,0.44
신일,상계,282.90951177,0.28
신일,상계,282.90951177,0.28
신일골드빌,우장산,241.05356801,0.24
신일라이프,쌍문,511.3801181,0.51
신일라이프,쌍문,511.3801181,0.51
신일라이프(B동),쌍문,845.01580649,0.85
신일라이프(B동),쌍문,845.01580649,0.85
신일유토빌(603-0),둔촌오륜,562.38523215,0.56
신일해피트리,대방,145.32726928,0.15
신일해피트리2차(567),장한평,264.97579589,0.26
신일해피트리3차(568),장한평,387.10414025,0.39
신일해피트리아파트101동,장한평,468.94470221,0.47
신장미,서울숲,145.31266789,0.15
신장위아파트,미아사거리,886.91159978,0.89
신장위아파트,미아사거리,886.91159978,0.89
신정6현대,오류동,1546.24983279,1.55
신정동경남아너스빌2차,양천구청,769.91594072,0.77
신정동경남아너스빌2차,양천구청,769.91594072,0.77
신정동로마,신정(은행정),158.11649535,0.16
신정두산위브,신정네거리,650.81141141,0.65
신정두산위브,신정네거리,650.81141141,0.65
신정현대5,신정네거리,876.62540292,0.88
신정현대5,신정네거리,876.62540292,0.88
신주,사당,240.13854155,0.24
신주아파트,명일,363.36968607,0.36
신주아파트(101동),암사,315.18659771,0.32
신주아파트(102동),암사,325.03673338,0.33
신주아파트(313),암사,432.22091086,0.43
신주아파트(A동),방학,823.6196246,0.82
신주아파트B,방학,810.19232577,0.81
신주에지앙,서울역,775.68973226,0.78
신진뉴캐슬,응암,389.85052516,0.39
신창,녹천,961.7966081,0.96
신천빌리지,망우,357.17446018,0.36
신촌금호,서강대,327.14739858,0.33
신촌럭키,이대,347.48010845,0.35
신촌럭키,이대,347.48010845,0.35
신촌삼익,서강대,68.73425565,0.07
신촌자이엘라,이대,314.54465293,0.31
신촌자이엘라,이대,314.54465293,0.31
신촌태영데시앙,서강대,443.29423185,0.44
신촌포스빌,이대,335.56229224,0.34
신촌포스빌,이대,335.56229224,0.34
신촌푸르지오,아현,477.31295138,0.48
신촌푸르지오,아현,477.31295138,0.48
신트리1,신정네거리,706.69494992,0.71
신트리1,신정네거리,706.69494992,0.71
신트리3,신정네거리,907.24628209,0.91
신트리3,신정네거리,907.24628209,0.91
신트리4,신정네거리,996.28797945,1.00
신트리4,신정네거리,996.28797945,1.00
신풍두산위브,신풍,159.31555348,0.16
신한빌라트-신한미지엔,경찰병원,240.44481334,0.24
신한빌라트-신한미지엔,경찰병원,240.44481334,0.24
신한양아파트,공릉(서울과학기술대),163.11172015,0.16
신한에스빌-미지엔,경찰병원,220.12162556,0.22
신한에스빌-미지엔,경찰병원,220.12162556,0.22
신한엔시모,내방,629.51411138,0.63
신한이모르젠,등촌,207.47882689,0.21
신한토탈,대방,622.6917017,0.62
신한훼미리,목동,275.20550538,0.28
신현,새절(신사),30.41992591,0.03
신현대,회기,509.02566018,0.51
신현대11차,압구정,361.22916776,0.36
신현대11차,압구정,361.22916776,0.36
신현대12차,압구정,436.42465744,0.44
신현대12차,압구정,436.42465744,0.44
신현대9차,압구정,364.36134462,0.36
신현대9차,압구정,364.36134462,0.36
신호,신정(은행정),92.93830103,0.09
신호(199-24),구산,408.42096089,0.41
신호나이스빌,내방,405.39320741,0.41
신호리치빌,서울지방병무청,31.12540471,0.03
신호빌라트,강동구청,323.06661287,0.32
신화,잠원,378.68387498,0.38
신화,잠원,378.68387498,0.38
신화아트벨리1차,신대방,1237.92704086,1.24
신화아트벨리1차,신대방,1237.92704086,1.24
신화아트벨리2차,신대방,1225.2311948,1.23
신화아트벨리2차,신대방,1225.2311948,1.23
신화아파트(200-4),금천구청,1545.77214469,1.55
신후암,서울역,572.26588013,0.57
실버빌타운,방이,320.87482272,0.32
심미,신정(은행정),49.92413004,0.05
심미에셈빌,신정(은행정),453.20119059,0.45
싸이,가좌,1272.24323142,1.27
쌍문금용,쌍문,606.11103987,0.61
쌍문금용,쌍문,606.11103987,0.61
쌍문동LG트윈빌1,쌍문,1168.18761973,1.17
쌍문동LG트윈빌1,쌍문,1168.18761973,1.17
쌍문동삼성래미안,쌍문,606.1787934,0.61
쌍문동삼성래미안,쌍문,606.1787934,0.61
쌍용,강남구청,358.94037907,0.36
쌍용2,정릉,588.62076625,0.59
쌍용남산플래티넘,명동,326.04647299,0.33
쌍용남산플래티넘,명동,326.04647299,0.33
쌍용노블래스,오금,460.58620409,0.46
쌍용대치2,학여울,311.98012083,0.31
쌍용대치2,학여울,311.98012083,0.31
"쌍용대치아파트1동,2동,3동,5동,6동",학여울,167.03197734,0.17
"쌍용대치아파트1동,2동,3동,5동,6동",학여울,167.03197734,0.17
쌍용스위닷홈(201동),방이,565.94696038,0.57
쌍용스윗닷홈,가좌,824.67468883,0.82
쌍용스윗닷홈(104동),경찰병원,290.58823399,0.29
쌍용스윗닷홈(104동),경찰병원,290.58823399,0.29
쌍용스윗닷홈(105동),경찰병원,328.39983107,0.33
쌍용스윗닷홈(105동),경찰병원,328.39983107,0.33
쌍용스윗닷홈(301동),방이,560.45339874,0.56
쌍용스윗닷홈1단지,방이,447.69519935,0.45
쌍용스윗닷홈2차,거여,134.01749009,0.13
쌍용스윗닷홈거여역1차,거여,255.47587503,0.26
쌍용예가,노량진,451.3527844,0.45
쌍용예가클래식,영등포구청,333.87226489,0.33
쌍용플래티넘,삼성중앙,149.67860054,0.15
쌍용플래티넘S,대림(구로구청),268.35921286,0.27
쌍용플래티넘노블,신도림,840.49544476,0.84
쌍용플레티넘밸류,강남,258.59285765,0.26
써니힐,논현,402.2347352,0.40
써니힐,논현,402.2347352,0.40
썬앤빌,오류동,285.80167929,0.29
썬팰리스아파트,굽은다리(강동구민회관앞),295.68414103,0.30
썬힐하우스,가오리,235.91349626,0.24
쎄비앙101동,역삼,774.49062438,0.77
쎄비앙101동,역삼,774.49062438,0.77
쎄비앙102동,역삼,791.84629649,0.79
쎄비앙102동,역삼,791.84629649,0.79
쎈트앤빌,사당,477.59795486,0.48
쎈트앤빌2,사당,445.199976,0.45
쏠레뉴,사평,511.06308381,0.51
씨엠아파트,공릉(서울과학기술대),331.89470844,0.33
씨제이나인,강동,107.19394394,0.11
씨제이리버힐,광흥창(서강),495.69340274,0.50
씨티,거여,761.33041615,0.76
씨티2차(201동),압구정로데오,766.06450213,0.77
씨티2차(202동),압구정로데오,736.98931566,0.74
씨티3차,압구정로데오,799.21457817,0.80
씨티극동1,천호(풍납토성),463.41308258,0.46
씨티뷰2차,낙성대,562.18476377,0.56
씨티뷰2차,낙성대,562.18476377,0.56
씨티빌,오금,153.97510664,0.15
씨티아모리움,숭실대입구(살피재),262.12152168,0.26
아그네스풍림아이원,역촌,475.6240125,0.48
아남,월곡(동덕여대),732.13801867,0.73
아남1,혜화,415.56345707,0.42
아남1,혜화,415.56345707,0.42
아남2,혜화,503.21053629,0.50
아남2,혜화,503.21053629,0.50
아데나,신대방,219.34358799,0.22
아데나,신대방,219.34358799,0.22
아데나339,대방,234.66708389,0.23
아델스빌1,신반포,744.38790059,0.74
아뜨리즈,상봉(시외버스터미널),98.53224193,0.10
아람손프라자/비바빌,양재시민의숲(매헌),1257.82278548,1.26
아람플러스,사가정,125.14487154,0.13
아르누보팰리스,석촌,427.22280685,0.43
아르젠종로,종로5가,376.61952473,0.38
아르젠종로,종로5가,376.61952473,0.38
아름(526-2),구산,728.72661014,0.73
아름다운세상,우장산,1069.74096452,1.07
아름빌(889-74),선릉,184.11875707,0.18
아미레스아파트,혜화,575.22695066,0.58
아미레스아파트,혜화,575.22695066,0.58
아셈,봉은사,192.47684114,0.19
아셈그린힐,독산,1442.63644921,1.44
아스타빌,구로,818.47654946,0.82
아스테리움용산,신용산,190.9638165,0.19
아스테리움용산,신용산,190.9638165,0.19
아스하임,어린이대공원(세종대),421.59829775,0.42
아시아선수촌아파트,종합운동장,376.63529313,0.38
아울스타운,이태원,676.40178739,0.68
아이딜,효창공원앞,215.44502686,0.22
아이리스,방배,309.98896929,0.31
아이리스,방배,309.98896929,0.31
아이안,역촌,218.13835024,0.22
아이안빌,불광,162.07405455,0.16
아이언,역촌,144.77438034,0.14
아이에스빌리브,온수(성공회대입구),529.17075732,0.53
아이파크,상도,515.12778681,0.52
아이파크빌,남부터미널(예술의전당),813.82537436,0.81
아이파크빌,남부터미널(예술의전당),813.82537436,0.81
아이파크종암동1차,길음,435.83336452,0.44
아이파크종암동1차,길음,435.83336452,0.44
아이파크종암동2차,고려대(종암),812.03868736,0.81
아이펠리스,낙성대,495.81587422,0.50
아이펠리스,낙성대,495.81587422,0.50
아인리베,둔촌동,405.3683195,0.41
아인리베(310-5),용마산,1256.90174085,1.26
아인하우스,효창공원앞,331.67498847,0.33
아차산인앤인W클래스101동,아차산(어린이대공원후문),412.09983403,0.41
아차산인앤인W클래스102동,아차산(어린이대공원후문),443.42378513,0.44
아차산포레안,아차산(어린이대공원후문),516.66727402,0.52
아차산한라아파트,아차산(어린이대공원후문),696.35048403,0.70
아카데미스위트1,도곡,378.03209917,0.38
아크로리버,강변(동서울터미널),194.6068432,0.19
아크로리버,강변(동서울터미널),194.6068432,0.19
아크로리버파크,신반포,359.30859392,0.36
아크로비스타,교대(법원.검찰청),485.45455432,0.49
아크로타워,삼각지,458.77924223,0.46
아크로힐스논현,선정릉,438.56783908,0.44
아키스,오금,565.24787282,0.57
아트리움,마장,232.32906895,0.23
안산맨숀,무악재,285.64988141,0.29
안산맨숀,무악재,285.64988141,0.29
안암,신설동,574.59887696,0.57
안암골벽산,안암(고대병원앞),404.65223794,0.40
안암동삼성래미안,안암(고대병원앞),573.52219185,0.57
암사e편한세상,명일,452.07960063,0.45
암사동한솔,명일,335.94821206,0.34
